,asin,url,category,rank,title,price,review_count,rating
357,B08ZK2BHP2,https://www.amazon.com/dp/B08ZK2BHP2,Computers & Accessories,#28,"Amazon eero 6+ mesh wifi system - Supports internet plans up to a Gigabit, Coverage up to 4,500 sq. ft., Connect 75+ devices, 3-pack",N/A,"9,728",4.4 out of 5 stars
358,B08QGV722F,https://www.amazon.com/dp/B08QGV722F,Computers & Accessories,#29,"DECSZDY Replacement for 65W Lenovo Laptop Charger USB C ;Compatible with Lenovo ThinkPad T480s T580s T490 E480 E580 Chromebook C330 S330 100e 300e 500e,Yoga C930 C940 720 Power Supply Adapter Cord",N/A,"1,325",4.6 out of 5 stars
359,B0BL5SZ3VV,https://www.amazon.com/dp/B0BL5SZ3VV,Computers & Accessories,#30,"Amazon Fire HD 10 Kids tablet (newest model) ages 3-7 | Bright 10.1"" HD screen with included ad-free and exclusive content, robust parental controls, 13-hr battery, 32 GB, Blue",N/A,"6,217",4.6 out of 5 stars
360,B08JHCVHTY,https://www.amazon.com/dp/B08JHCVHTY,Electronics,#1,Blink Subscription Plus Plan with monthly auto-renewal,$11.99,"262,732",4.4 out of 5 stars
361,B0DGJ7HYG1,https://www.amazon.com/dp/B0DGJ7HYG1,Electronics,#2,"Apple AirPods 4 Wireless Earbuds, Bluetooth Headphones, with Active Noise Cancellation, Adaptive Audio, Transparency Mode, Personalized Spatial Audio, USB-C Charging Case, Wireless Charging, H2 Chip",N/A,"27,310",4.5 out of 5 stars
362,B0DCH8VDXF,https://www.amazon.com/dp/B0DCH8VDXF,Electronics,#3,"Apple EarPods Headphones with USB-C Plug, Wired Ear Buds with Built-in Remote to Control Music, Phone Calls, and Volume",N/A,"18,169",4.6 out of 5 stars
363,B0D54JZTHY,https://www.amazon.com/dp/B0D54JZTHY,Electronics,#4,"Apple AirTag 4 Pack. Keep Track of and find Your Keys, Wallet, Luggage, Backpack, and More. Simple one-tap Set up with iPhone or iPad",N/A,"32,904",4.7 out of 5 stars
364,B0CWXNS552,https://www.amazon.com/dp/B0CWXNS552,Electronics,#5,"Apple AirTag. Keep Track of and find Your Keys, Wallet, Luggage, Backpack, and More. Simple one-tap Set up with iPhone or iPad",N/A,"43,007",4.7 out of 5 stars
365,B0CQMRKRV5,https://www.amazon.com/dp/B0CQMRKRV5,Electronics,#6,"Amazon Fire TV Stick HD (newest model), free and live TV, Alexa Voice Remote, smart home controls, HD streaming",N/A,"42,101",4.7 out of 5 stars
366,B0CJM1GNFQ,https://www.amazon.com/dp/B0CJM1GNFQ,Electronics,#7,"Amazon Fire TV Stick 4K (newest model) with AI-powered Fire TV Search, Wi-Fi 6, stream over 1.8 million movies and shows, free & live TV",N/A,"89,267",4.7 out of 5 stars
367,B0DZ75TN5F,https://www.amazon.com/dp/B0DZ75TN5F,Electronics,#8,"Apple iPad 11-inch: A16 chip, 11-inch Model, Liquid Retina Display, 128GB, Wi-Fi 6, 12MP Front/12MP Back Camera, Touch ID, All-Day Battery Life — Blue",N/A,"10,961",4.8 out of 5 stars
368,B092J8LPWR,https://www.amazon.com/dp/B092J8LPWR,Electronics,#9,"Surge Protector Power Strip - HANYCONY 8 Outlets 4 USB (2 USB C) Charging Ports, Multi Plug Outlet Extender, 5Ft Braided Extension Cord, Flat Plug Wall Mount Desk Charging Station for Home Office ETL",$8.99,"59,325",4.8 out of 5 stars
369,B0FQFB8FMG,https://www.amazon.com/dp/B0FQFB8FMG,Electronics,#10,"Apple AirPods Pro 3 Wireless Earbuds, Active Noise Cancellation, Live Translation, Heart Rate Sensing, Hearing Aid Feature, Bluetooth Headphones, Spatial Audio, High-Fidelity Sound, USB-C Charging",N/A,828,4.3 out of 5 stars
370,B0DXXYS4BJ,https://www.amazon.com/dp/B0DXXYS4BJ,Electronics,#11,"Roku Streaming Stick HD 2025 — HD Streaming Device for TV with Roku Voice Remote, Free & Live TV",N/A,"5,366",4.7 out of 5 stars
371,B09Z6Q2MLC,https://www.amazon.com/dp/B09Z6Q2MLC,Electronics,#12,"(Pack of 2) Replacement Remote Control Only for Roku TV, Compatible for TCL Roku/Hisense Roku/Onn Roku/Sharp Roku/Element Roku/Westinghouse Roku/Philips Roku Smart TVs (Not for Roku Stick and Box)",$9.98,"49,604",4.5 out of 5 stars
372,B09B8V1LZ3,https://www.amazon.com/dp/B09B8V1LZ3,Electronics,#13,"Amazon Echo Dot, Vibrant sounding Alexa speaker, Great for bedrooms, dining rooms and offices, Charcoal",N/A,"173,673",4.7 out of 5 stars
373,B0BP9SNVH9,https://www.amazon.com/dp/B0BP9SNVH9,Electronics,#14,"Amazon Fire TV Stick 4K Max streaming device, with AI-powered Fire TV Search, supports Wi-Fi 6E, free & live TV without cable or satellite",N/A,"64,517",4.6 out of 5 stars
374,B0D1XD1ZV3,https://www.amazon.com/dp/B0D1XD1ZV3,Electronics,#15,"Apple AirPods Pro 2 Wireless Earbuds, Active Noise Cancellation, Hearing Aid Feature, Bluetooth Headphones, Transparency, Personalized Spatial Audio, High-Fidelity Sound, H2 Chip, USB-C Charging",N/A,"39,746",4.6 out of 5 stars
375,B09WNK39JN,https://www.amazon.com/dp/B09WNK39JN,Electronics,#16,"Amazon Echo Pop, Our smallest Alexa speaker, Fits in any room, Charcoal",N/A,"98,231",4.7 out of 5 stars
376,B00EB4ADQW,https://www.amazon.com/dp/B00EB4ADQW,Electronics,#17,"FUJIFILM Instax Mini Instant Film Twin Pack (White), 20 Photos",$16.99,"108,224",4.8 out of 5 stars
377,B09PDLBFKY,https://www.amazon.com/dp/B09PDLBFKY,Electronics,#18,"6 Ft Surge Protector Power Strip - 8 Widely Outlets with 4 USB Ports, 3 Side Outlet Extender with 6 Feet Extension Cord, Flat Plug, Wall Mount, Desk USB Charging Station, ETL,White",N/A,"41,122",4.6 out of 5 stars
378,B0CFPJYX7P,https://www.amazon.com/dp/B0CFPJYX7P,Electronics,#19,"Amazon Kindle Paperwhite 16GB (newest model) – Our fastest Kindle ever, with new 7"" glare-free display and weeks of battery life – Black",N/A,"12,719",4.6 out of 5 stars
379,B0BQPNMXQV,https://www.amazon.com/dp/B0BQPNMXQV,Electronics,#20,"JBL Vibe Beam - True Wireless JBL Deep Bass Sound Earbuds, Bluetooth 5.2, Water & Dust Resistant, Hands-free call with VoiceAware, Up to 32 hours of battery life (Black)",N/A,"29,331",4.2 out of 5 stars
380,B0DGQZ8JZK,https://www.amazon.com/dp/B0DGQZ8JZK,Electronics,#21,"Blink Video Doorbell (newest model) – Head-to-toe HD view, two-year battery life, and simple setup. Sync Module Core included – System (Black)",N/A,"8,284",4.3 out of 5 stars
381,B09DT48V16,https://www.amazon.com/dp/B09DT48V16,Electronics,#22,TAGRY Bluetooth Headphones True Wireless Earbuds 60H Playback LED Power Display Earphones with Wireless Charging Case IPX5 Waterproof in-Ear Ear buds with Mic for TV Smart Phone Laptop Computer Sports,$26.59,"77,919",4.4 out of 5 stars
382,B0BFC7WQ6R,https://www.amazon.com/dp/B0BFC7WQ6R,Electronics,#23,"Amazon Echo Spot, Great for nightstands, offices and kitchens, Smart alarm clock with Alexa, Black",N/A,"32,841",4.6 out of 5 stars
383,B08KW1KR5H,https://www.amazon.com/dp/B08KW1KR5H,Electronics,#24,"JBL Go 3 - Portable Mini Bluetooth Speaker, big audio and punchy bass, IP67 waterproof and dustproof, 5 hours of playtime, speaker for home, outdoor and travel (Black)",N/A,"51,279",4.8 out of 5 stars
384,B0BHZT5S12,https://www.amazon.com/dp/B0BHZT5S12,Electronics,#25,"Amazon Fire HD 10 tablet, built for relaxation, 10.1"" vibrant Full HD screen, octa-core processor, 3 GB RAM, 32 GB, Black",N/A,"33,501",4.5 out of 5 stars
385,B0CNVCQZG1,https://www.amazon.com/dp/B0CNVCQZG1,Electronics,#26,"Amazon Kindle 16 GB (newest model) - Lightest and most compact Kindle, now with faster page turns, and higher contrast ratio, for an enhanced reading experience - Matcha",N/A,"9,910",4.6 out of 5 stars
386,B07FW3GTXB,https://www.amazon.com/dp/B07FW3GTXB,Electronics,#27,Alex Tech 10ft - 1/2 inch Cord Protector Wire Loom Tubing Cable Sleeve Split Sleeving For USB Cable Power Cord Audio Video Cable – Protect Cat From Chewing - Black,$8.99,"78,008",4.7 out of 5 stars
387,B0DHLSWJXL,https://www.amazon.com/dp/B0DHLSWJXL,Electronics,#28,"Blink Outdoor 4 – Wireless smart security camera, two-year battery life, 1080p HD day and infrared night live view, two-way talk. Sync Module Core included – 2 camera system",N/A,"12,148",4.2 out of 5 stars
388,B0BLTYNJCK,https://www.amazon.com/dp/B0BLTYNJCK,Electronics,#29,"TESSAN Surge Protector Power Strip, 5 Ft Flat Plug Extension Cord with 3 USB (1 USB C) 8 Outlets, 900J Surge Protection, 3 Sided Outlet Extender with Power Switch for Office, Dorm Room Essentials",N/A,"13,159",4.8 out of 5 stars
389,B08TVLYB3Q,https://www.amazon.com/dp/B08TVLYB3Q,Electronics,#30,"Cable Zip Ties,400 Pack Black Assorted Sizes 12+8+6+4 Inch,Multi-Purpose Self-Locking Nylon Cable Cord Management ,Plastic Wire Ties for Home,Office,Garden,Workshop. By HAVE ME TD",$5.99,"20,673",4.4 out of 5 stars
390,B0CD7C12L2,https://www.amazon.com/dp/B0CD7C12L2,Entertainment Collectibles,#1,PYAJUU Stray Kids Laser Photocard 50pcs Stray Kids Laser Card Kpop Stray Kids LOMO Cards Kpop Straykids 5-Strar Album Card Stray Kids Photo Cards 5-Star Postcard Gift for Fans Daugher,EUR 7.96,309,4.7 out of 5 stars
391,B0CF9VZKL4,https://www.amazon.com/dp/B0CF9VZKL4,Entertainment Collectibles,#2,Star Wars 2023 Topps Value Box | 10 Packs Per Box,N/A,63,4.4 out of 5 stars
392,B0D9QRC5TZ,https://www.amazon.com/dp/B0D9QRC5TZ,Entertainment Collectibles,#3,Trump Trading Card - Assasination Attempt- Gem 10 Graded - Trump Collectible Card - Trump Gifts - Trump 2024 - Make America Great Again,EUR 11.14,84,4.8 out of 5 stars
393,B0FNLZG13B,https://www.amazon.com/dp/B0FNLZG13B,Entertainment Collectibles,#4,N/A,N/A,N/A,N/A
394,B0FF5JK6FP,https://www.amazon.com/dp/B0FF5JK6FP,Entertainment Collectibles,#5,2025 Topps Chrome Star Wars - Factory Sealed - Value Box,N/A,60,3.9 out of 5 stars
395,B0FTKCSQY7,https://www.amazon.com/dp/B0FTKCSQY7,Entertainment Collectibles,#6,N/A,N/A,N/A,N/A
396,B0FVZ8K56H,https://www.amazon.com/dp/B0FVZ8K56H,Entertainment Collectibles,#7,N/A,N/A,N/A,N/A
397,B07R1M49F4,https://www.amazon.com/dp/B07R1M49F4,Entertainment Collectibles,#8,Disney Pin - Emperor's New Groove - Icons - Booster Set,N/A,8,4.8 out of 5 stars
398,B0DCVHJVN6,https://www.amazon.com/dp/B0DCVHJVN6,Entertainment Collectibles,#9,Re:ZERO Vol.3 Booster Box: Weiss Schwarz (Japanese) by Bushiroad,EUR 42.01,41,3.3 out of 5 stars
399,B00BCQ4NS6,https://www.amazon.com/dp/B00BCQ4NS6,Entertainment Collectibles,#10,N/A,N/A,N/A,N/A
400,B0FV4NTQFH,https://www.amazon.com/dp/B0FV4NTQFH,Entertainment Collectibles,#11,N/A,N/A,N/A,N/A
401,B09GYNGX6B,https://www.amazon.com/dp/B09GYNGX6B,Entertainment Collectibles,#12,Disney Pin - Winnie the Pooh - Baby Pooh - Eating Honey,N/A,3,5.0 out of 5 stars
402,B0FHF8VPQH,https://www.amazon.com/dp/B0FHF8VPQH,Entertainment Collectibles,#13,N/A,N/A,N/A,N/A
403,B0FV59SYRF,https://www.amazon.com/dp/B0FV59SYRF,Entertainment Collectibles,#14,N/A,EUR 38.57,N/A,N/A
404,B09GTRC89X,https://www.amazon.com/dp/B09GTRC89X,Entertainment Collectibles,#15,Disney Pin - Valentines - Share One/Keep One - Walle - Walle and Eve,N/A,2,5.0 out of 5 stars
405,B0F8NXPV23,https://www.amazon.com/dp/B0F8NXPV23,Entertainment Collectibles,#16,92 PCS Photocards 60 PCS Lomo Cards Set 32 PCS Stickers Postcard Gift Merchandise for Boys and Girls (SUNGHOON),N/A,7,5.0 out of 5 stars
406,B0FV57TMPY,https://www.amazon.com/dp/B0FV57TMPY,Entertainment Collectibles,#17,N/A,EUR 34.28,N/A,N/A
407,B095NCV3HM,https://www.amazon.com/dp/B095NCV3HM,Entertainment Collectibles,#18,Disney Pin - Lilo & Stitch - Stitch and Angel Sitting,N/A,12,4.8 out of 5 stars
408,B07KCWV1H8,https://www.amazon.com/dp/B07KCWV1H8,Entertainment Collectibles,#19,Disney Pin - His Sally - Her Jack - Jack Skellington and Sally,N/A,11,5.0 out of 5 stars
409,B09GT8YYY3,https://www.amazon.com/dp/B09GT8YYY3,Entertainment Collectibles,#20,N/A,N/A,N/A,N/A
410,B0FV4RKVVY,https://www.amazon.com/dp/B0FV4RKVVY,Entertainment Collectibles,#21,N/A,EUR 15.42,N/A,N/A
411,B09GV11XCZ,https://www.amazon.com/dp/B09GV11XCZ,Entertainment Collectibles,#22,Disney Pin - Parks Dated 2025 - Mickey and Friends - Spinner,N/A,5,3.8 out of 5 stars
412,B0FV4K8JXG,https://www.amazon.com/dp/B0FV4K8JXG,Entertainment Collectibles,#23,N/A,EUR 15.42,N/A,N/A
413,B07RKS1M7W,https://www.amazon.com/dp/B07RKS1M7W,Entertainment Collectibles,#24,N/A,N/A,N/A,N/A
414,B00BCQ4MP0,https://www.amazon.com/dp/B00BCQ4MP0,Entertainment Collectibles,#25,N/A,N/A,N/A,N/A
415,B00VL8834U,https://www.amazon.com/dp/B00VL8834U,Entertainment Collectibles,#26,N/A,N/A,N/A,N/A
416,B00VL7A5HO,https://www.amazon.com/dp/B00VL7A5HO,Entertainment Collectibles,#27,N/A,N/A,N/A,N/A
417,B0893L1GBP,https://www.amazon.com/dp/B0893L1GBP,Entertainment Collectibles,#28,Disney Pin - Jiminy Cricket with Conscience Badge,N/A,4,5.0 out of 5 stars
418,B0FQL3HKM6,https://www.amazon.com/dp/B0FQL3HKM6,Entertainment Collectibles,#29,N/A,EUR 81.43,N/A,N/A
419,B07XQSGG3J,https://www.amazon.com/dp/B07XQSGG3J,Entertainment Collectibles,#30,"Disney Pin - Princess Group - Tiana, Aurora, Rapunzel, Jasmine, Belle, Cinderella and Ariel",N/A,2,5.0 out of 5 stars
420,B0BJMSH4JX,https://www.amazon.com/dp/B0BJMSH4JX,Handmade Products,#1,"Hearth and Homestead: Handmade Whipped Tallow Balm (Unscented/Herb-Infused) - Organic Body Butter with Infused Olive Oil, for Eczema, Rosacea, Baby - 1.3 oz",N/A,"10,566",4.7 out of 5 stars
421,B0CBD113LF,https://www.amazon.com/dp/B0CBD113LF,Handmade Products,#2,"Sweet Water Decor Cozy Season Soy Candles - Fall Candles with Woods, Warm Spice, and Citrus Scent for Home Decor - Soy Candle with 40 Hours Burn Time - 9Oz Black Lid Amber Jar Candles Fall Scents",N/A,"1,385",4.4 out of 5 stars
422,B0CXPD96WM,https://www.amazon.com/dp/B0CXPD96WM,Handmade Products,#3,"Sereney Birthday Gifts for Girls, Beaded Bracelets as 1 3 4 5 6 7 8 9 10 11 12 13 15 16 Year Old Birthday Gift, Adjustable Stone/Pearl Bracelet as Happy Birthday Gifts for Daughter Granddaughter Niece",N/A,"1,554",4.8 out of 5 stars
423,B0D3LM83KH,https://www.amazon.com/dp/B0D3LM83KH,Handmade Products,#4,"Read This When Bible Verses Jar For Daily Encouragement – Christian Gifts for Women, Birthday Gifts for Women, Christmas Gifts for Women, Birthday Gifts for Mom, Graduation & Teacher Gifts",N/A,952,4.8 out of 5 stars
424,B0DKJVGTNN,https://www.amazon.com/dp/B0DKJVGTNN,Handmade Products,#5,"I Love You Gifts for Her Him, Birthday Christmas Gifts for Boyfriend Girlfriend, Wife, Husband, Couple, Romantic Gifts Anniversary Gifts for Women Men, Valentine's Day Gifts Handmade Crochet Pickle",$7.99,582,4.8 out of 5 stars
425,B0D6B6P224,https://www.amazon.com/dp/B0D6B6P224,Handmade Products,#6,"AD Beads Handmade Gemstone Stretch Elastic Bracelet Crystal Healing Reiki Nature's Beauty and Spiritual Essence Unisex (4mm, Black Tourmaline (Best protection))",N/A,"1,398",4.4 out of 5 stars
426,B096G34R6P,https://www.amazon.com/dp/B096G34R6P,Handmade Products,#7,Cats Dogs ID Tags Personalized Lovely Symbols Pets Collar Name Accessories Simple Custom Engraved Products for Extra Small Four Legged Child Necklace Chain Anti-Lost Shiny Stainless Steel Charm,N/A,"25,583",4.7 out of 5 stars
427,B0DTQ34TKQ,https://www.amazon.com/dp/B0DTQ34TKQ,Handmade Products,#8,"60 Positive Pickle Cards Jar, Affirmation Cards For Women, Teens, Stocking Stuffers, Christmas Gifts For Women Mom, Gifts For Women, Teacher Gifts, White Elephant Gifts, Teen Girl Gifts Trendy Stuff",N/A,401,4.7 out of 5 stars
428,B0CLHTKY3V,https://www.amazon.com/dp/B0CLHTKY3V,Handmade Products,#9,"Moisturizing Tallow Lip Balm – Grass-Fed Beef Tallow with Organic Coconut Oil, Beeswax, and Vitamin E – Sweet Orange – Lip Balm Set – Travel Essential – 3-Pack",$13.99,"1,024",4.7 out of 5 stars
429,B0DL53CV1Y,https://www.amazon.com/dp/B0DL53CV1Y,Handmade Products,#10,"OLOSONG 50th Birthday Card for Men Women, 3D Pop Up 50th Birthday Gifts Cards for Him Her, Back In 1975 Funny 50 Year Old Birthday Decorations, Classy Vintage",N/A,"3,176",4.8 out of 5 stars
430,B07GX1JKNB,https://www.amazon.com/dp/B07GX1JKNB,Handmade Products,#11,"Locsanity Daily Moisturizing Refreshing Spray for Locs, Dreadlocks - Rose Water and Peppermint Hair Scalp Moisturizer, Dreadlock Spray - Natural Loc Care and Maintenance (8oz)",N/A,"7,888",4.5 out of 5 stars
431,B0B7142M6R,https://www.amazon.com/dp/B0B7142M6R,Handmade Products,#12,Handmade Dripping Blood Imitation Pearls Necklace Vampire Choker Party Costume Women,$29.99,367,4.5 out of 5 stars
432,B09VTNCFKL,https://www.amazon.com/dp/B09VTNCFKL,Handmade Products,#13,Sweet Water Decor Salt & Sea Reed Diffuser Set - Sea Salt Citrus & Musk Amber Scent Diffuser - Reed Diffusers for Home with Long Lasting Fragrance - Non-Toxic Oil Reed Diffuser - Made in The USA,N/A,"1,806",4.2 out of 5 stars
433,B0DFX6GCKP,https://www.amazon.com/dp/B0DFX6GCKP,Handmade Products,#14,"Custom Inside Our Feeling 2 Characters Out Costumes Emotional Shirt Design Custom Tees, Funny Characters Black",N/A,216,4.3 out of 5 stars
434,B0CHRQ7YJ8,https://www.amazon.com/dp/B0CHRQ7YJ8,Handmade Products,#15,"DAYANEY Gothic Necklace, Witch Raven Locket Necklace as Goth Accessories for Halloween Costume Jewelry for Women, Bat Pendant Rose Vampire Jewelry as Halloween Outfit Party Gifts",N/A,251,4.6 out of 5 stars
435,B0DPBBPVYR,https://www.amazon.com/dp/B0DPBBPVYR,Handmade Products,#16,"Wedding Gifts for Couples 2025, Bridal Shower Gifts from Bride - 'Mr & Mrs Est. 2025 Candle, w/Champagne on Ice I Wedding Shower for Newlyweds I 50Hr Burn, USA Made",N/A,"2,122",4.7 out of 5 stars
436,B08FHS3537,https://www.amazon.com/dp/B08FHS3537,Handmade Products,#17,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Cartilage Nose Helix Tragus,N/A,"8,562",4.0 out of 5 stars
437,B0CP4KCP54,https://www.amazon.com/dp/B0CP4KCP54,Handmade Products,#18,"Kojic Acid Soap + African Net Sponge (2 pack X 142g Turmeric bars) Dark spot remover & Scars - Original Japanese Complex Vitamin C, Hyaluronic Acid, retinol, shea butter (Citrus)",N/A,720,4.2 out of 5 stars
438,B07TJKD2BK,https://www.amazon.com/dp/B07TJKD2BK,Handmade Products,#19,Sweet Water Decor Hello Fall Candle - Cinnamon Apples & Clove Autumn Fall Scented Candle for Home Decor - 100% Cotton Wick Soy Wax Candles with 40 Hour Burn Time - Made in The USA - 9oz Clear Jar,N/A,"2,735",4.3 out of 5 stars
439,B0D4TKM6JF,https://www.amazon.com/dp/B0D4TKM6JF,Handmade Products,#20,"1 Pair 6mm Small Hoop Earrings for Women, Dainty 14K Gold Plated Huggie Hoop Earrings Hypoallergenic Lightweight Cartilage Earrings Set for Multiple Piercings for Sensitive (Gold/1.6mm)",$5.99,940,4.4 out of 5 stars
440,B0FKY81SRK,https://www.amazon.com/dp/B0FKY81SRK,Handmade Products,#21,"Hstyle 6 Pairs of Ruffle Socks Women, Cute Ruffle Ankle Socks",$14.99,5,3.5 out of 5 stars
441,B09891VNFX,https://www.amazon.com/dp/B09891VNFX,Handmade Products,#22,"LUCKYJEWUS Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",N/A,"2,779",4.1 out of 5 stars
442,B0DPKFPNP7,https://www.amazon.com/dp/B0DPKFPNP7,Handmade Products,#23,"Sweet 16th Birthday Card for Girls Daughter,Jumbo Pop Up Sweet 16th Birthday Cards for Granddaughter Sister, Sweet 16th Birthday Decorations for 16 Year Old Girl Daughter Funny Birthday Gifts, Review of 2009, Pink",N/A,893,4.8 out of 5 stars
443,B0C597SKFP,https://www.amazon.com/dp/B0C597SKFP,Handmade Products,#24,"Sereney Birthday Gifts for Girls Women, Sterling Silver Pearl Necklace as 7 9 10 11 13 15 16 18 21 30 40 50 60 Year Old Birthday Gifts, Single Pearl Necklace as Bday Gifts for Friends",N/A,"2,693",4.6 out of 5 stars
444,B0CKXLWG14,https://www.amazon.com/dp/B0CKXLWG14,Handmade Products,#25,MASSIVE BEADS Handmade Yoga Stretch Elastic Bracelet Natural Stone Crystal Healing Power Energy Gifts for Unisex Adult 4mm 6mm 8mm 10mm,N/A,"2,888",4.3 out of 5 stars
445,B0CZPDBTKF,https://www.amazon.com/dp/B0CZPDBTKF,Handmade Products,#26,"Your Heart's Content MINI Knit Pumpkins Set of 5, Fall Favorite, Gifts for Women, Autumn Bowl fillers Fall Farmhouse Tier Tray Decor, Decorative Pumpkins for Friend (Autumn Set)",N/A,247,4.6 out of 5 stars
446,B0C28S8CY8,https://www.amazon.com/dp/B0C28S8CY8,Handmade Products,#27,"Sweet Water Decor Warm and Cozy Soy Candle - Orange Peel, Cinnamon, Ginger and Clove Scented Candles for Home - 9oz Amber Jar + Black Lid, 40+ Hour Burn Time, Made in The USA",N/A,"3,233",4.3 out of 5 stars
447,B0CKQDZ6J2,https://www.amazon.com/dp/B0CKQDZ6J2,Handmade Products,#28,"Trinckle Pearl Earrings for Women, Gold Pearl Drop Earrings Dainty Silver Dangle Earring for Wedding, Bow Stud Jewelry as Christmas Gifts Statement Silver Hoop Bride Earring as Boho Prom Accessories",N/A,"1,005",4.6 out of 5 stars
448,B07NZWYD7T,https://www.amazon.com/dp/B07NZWYD7T,Handmade Products,#29,Cold Kicker Shower Steamers Aromatherapy for Sinus Relief - USA Made - Peppermint & Eucalyptus Shower Bomb Tablets – Self Care Gifts for Women and Men – Soothing Natural Essential Oils (10 Pack),$24.99,"2,456",4.6 out of 5 stars
449,B0CYZP288R,https://www.amazon.com/dp/B0CYZP288R,Handmade Products,#30,"Sereney Triple Protection Birthday Bracelet for Men, Handmade 9 10 11 12 13 15 16 18 21 30 40 50 60 Year Old Birthday Gift for Him as Happy Birthday ID Bracelets for Boys Son Grandson Dad Man",N/A,"1,498",4.5 out of 5 stars
450,B00MNV8E0C,https://www.amazon.com/dp/B00MNV8E0C,Health & Household,#1,"Amazon Basics 48-Pack AA Alkaline High-Performance Batteries, 1.5 Volt, 10-Year Shelf Life",$14.99,"874,747",4.7 out of 5 stars
451,B07MHJFRBJ,https://www.amazon.com/dp/B07MHJFRBJ,Health & Household,#2,"Bounty Quick Size Paper Towels, White, 8 Family Rolls = 20 Regular Rolls (Packaging May Vary)",N/A,"288,809",4.8 out of 5 stars
452,B07BGLT25K,https://www.amazon.com/dp/B07BGLT25K,Health & Household,#3,"Scott ComfortPlus Toilet Paper, 12 Double Rolls, 231 Sheets per Roll, Septic-Safe, 1-Ply Toilet Tissue",$5.68,"110,085",4.5 out of 5 stars
